gender,SeniorCitizen,Partner,Dependents,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,Churn,PhoneServiceStatus,Internet_AddOnCount,IsNewCustomer,AvgMonthlySpend,BillingRatio,RelativeSpend,TenureGroup,ContractPaymentCombo,CostDeviation
Male,No,No,No,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,81.9,No,Single phone line,2,No,82.5576923076923,1.008030431107354,0.9920335429769392,25–48m,One year_Electronic check,-15.16776905829596
Male,Yes,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,No,Single phone line,0,No,71.60625,1.0273493543758967,0.9733787204329231,7–12m,Month-to-month_Electronic check,-16.650935532233873
Female,No,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,90.15,No,Multiple phone lines,2,No,89.31078431372549,0.9906908964362228,1.009396577274773,49m+,One year_Electronic check,-6.91776905829596
Male,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.35,No,Multiple phone lines,0,No,26.021830985915493,1.0265022085173763,0.974182024843712,49m+,Two year_Credit card (automatic),2.9039208074534173
Male,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.65,No,Multiple phone lines,0,No,24.883802816901408,1.009484901294175,0.9906042167822272,49m+,Two year_Mailed check,2.2039208074534145
Female,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.55,No,Single phone line,0,No,20.88642857142857,1.0683595177201315,0.9360145001880922,49m+,Two year_Credit card (automatic),-2.8960791925465834
Female,Yes,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.25,Yes,No phone service,0,No,25.25,1.0,1.0,0–6m,Month-to-month_Electronic check,-31.14821521175454
Male,No,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),60.0,No,No phone service,5,No,92.45578947368422,1.5409298245614036,0.6489588195780629,25–48m,Two year_Bank transfer (automatic),-13.59161895360316
Female,No,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),89.9,No,Single phone line,3,No,140.57,1.5636262513904338,0.6395390197054849,25–48m,Month-to-month_Credit card (automatic),3.5490644677661294
Female,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.4,No,Single phone line,0,No,20.0359375,1.0327802835051547,0.9682601575294393,25–48m,Month-to-month_Bank transfer (automatic),-1.828235294117647
Male,Yes,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Mailed check,49.8,No,Single phone line,1,No,63.68775510204081,1.2788705843783297,0.7819399493703336,49m+,Two year_Mailed check,-23.791618953603162
Female,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.1,No,Multiple phone lines,0,No,23.293243243243243,0.9665246159022093,1.0346347972384986,25–48m,Two year_Bank transfer (automatic),1.6539208074534173
Female,No,No,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,54.25,No,Single phone line,2,No,58.3,1.0746543778801843,0.9305317324185249,7–12m,Month-to-month_Electronic check,-2.1482152117545397
Male,No,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),109.9,No,Multiple phone lines,5,No,109.43880597014925,0.995803512012277,1.0042141727128908,49m+,One year_Credit card (automatic),12.83223094170404
Male,No,No,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),35.5,No,No phone service,2,No,35.65,1.004225352112676,0.9957924263674615,7–12m,One year_Credit card (automatic),-31.80212180746561
Female,No,No,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),87.55,No,Single phone line,2,No,87.7627450980392,1.0024299839867414,0.9975759065215936,49m+,One year_Credit card (automatic),-9.517769058295968
Female,No,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.15,Yes,Single phone line,0,No,46.27222222222222,1.0248554202042575,0.975747388642094,7–12m,Month-to-month_Electronic check,-11.248215211754541
Female,No,No,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,88.4,No,Single phone line,2,No,33.700854700854705,0.38123138801871836,2.623078873953842,13–24m,Month-to-month_Mailed check,2.0490644677661294
Male,No,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,50.8,No,Single phone line,1,No,50.575,0.9955708661417324,1.0044488383588728,0–6m,Month-to-month_Mailed check,-5.5982152117545425
Male,No,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,99.0,No,Multiple phone lines,4,No,98.51549295774649,0.9951059894721868,1.004918079661453,49m+,Two year_Electronic check,-1.9195618153364649
Female,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.4,Yes,Multiple phone lines,1,No,85.8036,1.0166303317535546,0.9836417120027598,49m+,Month-to-month_Bank transfer (automatic),-1.9509355322338706
Female,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,96.55,No,Single phone line,3,No,94.31041666666665,0.9768039012601415,1.0237469349886237,13–24m,Two year_Electronic check,-4.369561815336468
Male,No,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),59.75,No,Single phone line,2,No,62.470454545454544,1.0455306200076073,0.9564521410121148,13–24m,One year_Bank transfer (automatic),-7.5521218074656105
Male,No,No,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,111.5,No,Multiple phone lines,5,No,111.70795454545454,1.0018650631879331,0.9981384087972901,25–48m,Month-to-month_Electronic check,25.149064467766124
Female,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),24.25,No,Multiple phone lines,0,No,25.40909090909091,1.0477975632614809,0.9543828264758497,25–48m,Month-to-month_Bank transfer (automatic),3.0217647058823545
Female,No,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.1,Yes,Multiple phone lines,0,No,75.1,1.0,1.0,0–6m,Month-to-month_Electronic check,-11.250935532233882
Female,No,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),70.15,Yes,Multiple phone lines,2,No,68.80833333333334,0.9808743169398907,1.0194986072423398,49m+,One year_Credit card (automatic),2.8478781925343952
Male,No,No,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.75,Yes,Multiple phone lines,3,No,101.74880952380951,0.9999882999883,1.000011700148592,25–48m,Month-to-month_Electronic check,15.399064467766124
Female,No,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.8,Yes,Single phone line,0,No,45.8,1.0,1.0,0–6m,Month-to-month_Electronic check,-10.598215211754543
Female,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.5,No,Single phone line,0,No,20.5,1.0,1.0,0–6m,Month-to-month_Mailed check,-0.7282352941176455
Male,No,No,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Electronic check,70.4,No,Single phone line,4,No,68.15833333333333,0.9681581439393939,1.0328891062477077,25–48m,One year_Electronic check,3.0978781925343952
Female,No,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,30.55,No,No phone service,1,No,30.55,1.0,1.0,0–6m,Month-to-month_Mailed check,-25.84821521175454
Male,No,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,84.9,No,Multiple phone lines,5,No,87.390625,1.0293359835100118,0.9715000893974611,13–24m,Month-to-month_Electronic check,28.501784788245466
Male,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.1,Yes,Single phone line,0,No,20.1,1.0,1.0,0–6m,Month-to-month_Mailed check,-1.1282352941176441
Male,No,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,40.65,Yes,No phone service,2,No,36.55,0.8991389913899139,1.1121751025991793,7–12m,Month-to-month_Mailed check,-15.748215211754541
Male,Yes,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.0,Yes,Multiple phone lines,3,No,101.74021739130436,1.0073288850624194,0.992724436704736,25–48m,Month-to-month_Electronic check,14.649064467766124
Male,No,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.1,Yes,Single phone line,0,No,69.1,1.0,1.0,0–6m,Month-to-month_Electronic check,-17.250935532233882
Male,No,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),54.5,No,Single phone line,2,No,53.21408450704225,0.9764052203127018,1.024164946270711,49m+,Two year_Bank transfer (automatic),-19.09161895360316
Male,No,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.35,No,Multiple phone lines,0,No,73.52093023255814,0.975725683245629,1.0248782185107863,25–48m,Month-to-month_Credit card (automatic),-11.000935532233882
Male,No,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),44.45,No,No phone service,3,No,43.769,0.9846794150731157,1.0155589572528503,49m+,One year_Bank transfer (automatic),-22.852121807465608
Female,No,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.0,Yes,Multiple phone lines,0,No,76.88076923076923,1.0250769230769232,0.9755365450998049,13–24m,Month-to-month_Mailed check,-11.350935532233876
Male,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),100.0,Yes,Single phone line,4,No,99.40263157894738,0.9940263157894738,1.0060095835649803,13–24m,One year_Bank transfer (automatic),2.9322309417040344
Female,No,No,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),98.05,No,Multiple phone lines,3,No,97.33170731707317,0.9926742204698947,1.007379842630181,25–48m,Month-to-month_Bank transfer (automatic),11.69906446776612
Female,Yes,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.15,Yes,Single phone line,0,No,71.15,1.0,1.0,0–6m,Month-to-month_Electronic check,-15.20093553223387
Female,No,No,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),54.15,Yes,No phone service,4,No,34.23416666666667,0.6322099107417668,1.5817531218811616,13–24m,Month-to-month_Credit card (automatic),-2.248215211754541
Female,No,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),63.9,No,Multiple phone lines,2,No,65.875,1.0309076682316118,0.9700189753320683,25–48m,One year_Bank transfer (automatic),-3.402121807465612
Female,No,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),69.15,No,Multiple phone lines,3,No,78.33333333333333,1.1328030850807422,0.8827659574468086,0–6m,Month-to-month_Bank transfer (automatic),12.751784788245466
Female,No,No,No,DSL,Yes,No,No,No,Yes,No,One year,No,Bank transfer (automatic),64.65,No,Multiple phone lines,2,No,64.85773480662982,1.0032132220669732,0.996797069659476,25–48m,One year_Bank transfer (automatic),-2.6521218074656048
Female,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108.75,Yes,Multiple phone lines,5,No,99.5268656716418,0.9151895693944073,1.0926697959000045,49m+,Two year_Credit card (automatic),7.830438184663535
Female,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.85,No,Multiple phone lines,3,No,96.55,0.9767324228629236,1.023821853961678,25–48m,Month-to-month_Electronic check,12.499064467766118
Female,No,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,49.15,Yes,Single phone line,1,No,45.13333333333333,0.9182773821634453,1.0889955686853767,0–6m,Month-to-month_Electronic check,-7.248215211754541
Female,No,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,89.6,No,Multiple phone lines,2,No,90.68125,1.0120675223214286,0.988076366393273,25–48m,Month-to-month_Electronic check,3.249064467766118
Female,No,No,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,83.25,No,Multiple phone lines,2,No,83.88305084745764,1.0076042143838755,0.992453173304237,49m+,Month-to-month_Electronic check,-3.1009355322338763
Female,No,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),70.25,No,Single phone line,4,No,73.29666666666667,1.0433689205219454,0.9584337623357133,25–48m,One year_Bank transfer (automatic),2.9478781925343895
Male,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.4,Yes,Single phone line,0,No,18.725,0.9652061855670103,1.036048064085447,13–24m,Month-to-month_Electronic check,-1.828235294117647
Female,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,24.5,No,Multiple phone lines,0,No,35.52185185185186,1.4498715041572185,0.6897162935699465,25–48m,Two year_Electronic check,2.053920807453416
Female,Yes,No,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,79.15,Yes,Multiple phone lines,1,No,76.045,0.960770688566014,1.0408310868564665,13–24m,Month-to-month_Electronic check,-7.200935532233871
Male,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,No,Single phone line,0,No,21.13888888888889,1.0516860143725815,0.9508541392904074,7–12m,One year_Mailed check,-1.5957519379844953
Female,No,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),73.0,No,Multiple phone lines,4,No,75.92647058823529,1.040088638195004,0.9614565175285688,49m+,One year_Credit card (automatic),5.6978781925343895
Female,No,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Two year,No,Credit card (automatic),61.4,No,Multiple phone lines,2,No,65.62260869565218,1.0687721285936838,0.9356531418122068,49m+,Two year_Credit card (automatic),-12.191618953603161
Male,No,No,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,84.3,No,Multiple phone lines,2,No,311.56956521739136,3.695961627727062,0.27056557960396865,0–6m,Month-to-month_Mailed check,-2.050935532233879
Male,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.9,No,Single phone line,0,No,19.66231884057971,0.9880562231447092,1.0120881550821845,49m+,Two year_Bank transfer (automatic),-2.5460791925465855
Male,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.4,No,Single phone line,0,No,21.04090909090909,1.0314171122994653,0.9695398574206092,7–12m,Two year_Mailed check,-2.0460791925465855
Male,No,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,50.75,No,Multiple phone lines,0,No,50.75,1.0,1.0,0–6m,Month-to-month_Mailed check,-5.64821521175454
Male,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.45,No,Single phone line,0,No,24.240000000000002,1.1853300733496333,0.8436468646864685,7–12m,One year_Mailed check,-1.2457519379844975
Female,No,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),75.75,No,Multiple phone lines,4,No,77.53181818181818,1.0235223522352235,0.9770182329835259,49m+,One year_Bank transfer (automatic),8.44787819253439
Male,No,No,No,DSL,Yes,No,No,Yes,Yes,No,One year,No,Electronic check,65.4,No,Single phone line,3,No,68.00367647058825,1.0398115668285663,0.9617127101692166,25–48m,One year_Electronic check,-1.9021218074656048
Male,Yes,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.4,Yes,Single phone line,1,No,78.37391304347825,0.9747999134760977,1.0258515477643406,25–48m,Month-to-month_Electronic check,-5.950935532233871
Male,No,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),59.75,No,Single phone line,3,No,58.984057971014494,0.9871808865441757,1.0129855770412048,49m+,Two year_Bank transfer (automatic),-13.84161895360316
Male,Yes,No,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,78.5,No,Single phone line,1,No,79.47272727272728,1.0123914302258252,0.9877602379318232,7–12m,Month-to-month_Electronic check,-7.850935532233876
Female,No,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.0,Yes,Multiple phone lines,3,No,104.12272727272726,1.0208110516934046,0.9796132186667832,7–12m,Month-to-month_Electronic check,15.649064467766124
Male,No,No,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),48.95,No,Single phone line,1,No,59.09375000000001,1.207226762002043,0.8283447911158117,13–24m,Month-to-month_Bank transfer (automatic),-7.448215211754537
Female,No,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.65,No,Multiple phone lines,3,No,96.43947368421053,0.9677819737502311,1.033290583130952,49m+,Month-to-month_Electronic check,13.29906446776613
